customer_id,tenure_months,monthly_data_usage_gb,monthly_call_minutes,support_calls,contract_type,churn
2064,38,11.89,336.0,2,Postpaid,0
2065,8,15.91,490.0,2,Postpaid,1
2066,59,13.34,677.0,1,Prepaid,0
2067,5,6.15,402.0,0,Prepaid,1
2068,48,11.27,398.0,0,Postpaid,1
2069,26,11.63,314.0,0,Postpaid,1
2070,18,15.81,156.0,0,Postpaid,0
2071,6,9.17,329.0,1,Postpaid,0
2072,37,7.44,211.0,2,Postpaid,0
2073,48,11.77,117.0,1,Prepaid,0
2074,13,8.77,388.0,0,Prepaid,0
2075,28,10.38,319.0,3,Postpaid,0
2076,5,11.6,606.0,0,Prepaid,1
2077,13,10.08,272.0,2,Postpaid,1
2078,17,16.82,501.0,1,Postpaid,1
2079,50,19.07,498.0,4,Postpaid,0
2080,40,16.31,601.0,0,Prepaid,0
2081,45,3.14,372.0,6,Postpaid,1
2082,32,8.79,598.0,1,Prepaid,0
2083,29,11.11,484.0,2,Postpaid,0
2084,51,2.77,571.0,2,Prepaid,0
2085,58,7.62,759.0,3,Postpaid,1
2086,3,11.04,382.0,0,Postpaid,1
2087,56,9.76,426.0,2,Prepaid,1
2088,40,12.04,346.0,0,Prepaid,0
2089,34,5.1,631.0,4,Prepaid,0
2090,40,9.7,791.0,3,Postpaid,1
2091,27,12.76,510.0,2,Postpaid,0
2092,13,12.05,158.0,1,Prepaid,0
2093,45,14.23,268.0,3,Prepaid,0
2094,33,13.94,574.0,2,Postpaid,1
2095,6,9.96,228.0,1,Prepaid,0
2096,24,12.6,310.0,3,Postpaid,0
2097,19,8.0,305.0,1,Prepaid,1
2098,16,10.65,388.0,2,Postpaid,0
2099,40,6.72,439.0,2,Prepaid,1
2100,28,17.33,117.0,1,Prepaid,0
2101,33,10.63,171.0,2,Postpaid,1
2102,59,17.32,174.0,2,Prepaid,0
2103,59,13.56,192.0,3,Postpaid,0
2104,48,7.57,402.0,1,Postpaid,1
2105,41,13.26,429.0,6,Prepaid,0
2106,13,16.05,552.0,0,Postpaid,0
2107,43,11.61,483.0,0,Prepaid,0
2108,45,12.37,313.0,1,Postpaid,0
2109,25,9.24,434.0,0,Postpaid,1
2110,53,12.12,558.0,1,Prepaid,0
2111,42,13.19,366.0,0,Postpaid,0
2112,36,9.11,353.0,1,Postpaid,0
2113,27,6.6,258.0,1,Postpaid,0
2114,38,18.44,279.0,1,Postpaid,0
2115,7,15.02,503.0,3,Postpaid,1
2116,5,9.26,399.0,1,Postpaid,0
2117,43,13.1,694.0,4,Prepaid,1
2118,45,4.61,298.0,3,Postpaid,1
2119,58,2.11,514.0,2,Postpaid,0
2120,57,17.42,458.0,3,Postpaid,1
2121,51,13.15,387.0,0,Postpaid,0
2122,31,11.76,335.0,0,Prepaid,1
2123,23,13.16,490.0,2,Postpaid,0
2124,42,28.13,481.0,2,Prepaid,0
2125,10,16.35,430.0,1,Postpaid,1
2126,32,6.77,464.0,3,Postpaid,1
2127,43,3.6,405.0,1,Prepaid,0
2128,53,17.27,154.0,1,Postpaid,1
2129,30,16.28,413.0,1,Prepaid,1
2130,39,14.88,360.0,0,Prepaid,0
2131,31,7.94,692.0,2,Postpaid,0
2132,18,13.82,495.0,2,Postpaid,0
2133,36,8.38,430.0,2,Prepaid,1
2134,2,15.31,469.0,5,Prepaid,1
2135,14,16.91,247.0,2,Prepaid,0
2136,13,9.28,309.0,1,Postpaid,1
2137,29,17.66,350.0,1,Prepaid,0
2138,12,12.57,458.0,6,Postpaid,1
2139,39,14.46,335.0,2,Postpaid,0
2140,2,5.45,325.0,1,Postpaid,0
2141,32,13.16,240.0,1,Postpaid,0
2142,13,8.62,404.0,3,Postpaid,0
2143,46,14.37,425.0,3,Prepaid,1
2144,27,19.34,464.0,0,Prepaid,0
2145,49,13.45,296.0,0,Postpaid,0
2146,41,7.5,456.0,2,Postpaid,1
2147,17,15.13,244.0,0,Postpaid,0
2148,40,14.01,367.0,3,Postpaid,0
2149,31,22.29,445.0,0,Postpaid,0
2150,34,13.27,361.0,1,Prepaid,0
2151,24,9.07,166.0,2,Prepaid,1
2152,45,15.85,184.0,1,Postpaid,0
2153,35,11.36,433.0,1,Postpaid,1
2154,48,12.4,487.0,2,Postpaid,1
2155,6,7.36,451.0,2,Postpaid,0
2156,19,11.39,491.0,0,Postpaid,0
2157,30,12.15,358.0,0,Postpaid,0
2158,7,11.36,511.0,1,Prepaid,0
2159,10,9.05,450.0,2,Prepaid,0
2160,41,13.44,304.0,0,Postpaid,0
2161,32,7.38,477.0,1,Postpaid,0
2162,34,6.21,444.0,0,Prepaid,0
2163,28,15.55,651.0,2,Postpaid,0
2164,15,15.09,607.0,1,Postpaid,0
2165,30,5.46,386.0,3,Prepaid,0
2166,37,2.85,337.0,2,Prepaid,0
2167,29,6.96,634.0,2,Postpaid,0
2168,22,11.36,483.0,2,Postpaid,0
2169,4,17.77,374.0,1,Postpaid,0
2170,20,11.24,102.0,0,Prepaid,0
2171,32,8.15,287.0,0,Postpaid,0
2172,36,12.74,276.0,1,Prepaid,1
2173,50,11.43,378.0,2,Postpaid,0
2174,4,5.09,493.0,1,Prepaid,1
2175,27,5.12,516.0,1,Postpaid,0
2176,17,5.26,625.0,1,Postpaid,0
2177,12,24.4,540.0,2,Postpaid,1
2178,22,16.3,205.0,2,Postpaid,1
2179,17,9.03,555.0,4,Postpaid,0
2180,10,17.54,660.0,3,Postpaid,0
2181,54,9.16,653.0,1,Prepaid,0
2182,1,17.38,218.0,2,Prepaid,0
2183,22,12.4,371.0,1,Postpaid,0
2184,26,8.71,544.0,0,Postpaid,1
2185,56,15.4,226.0,1,Prepaid,0
2186,59,12.69,141.0,1,Postpaid,0
2187,18,13.99,447.0,0,Prepaid,0
2188,50,13.08,299.0,0,Prepaid,0
2189,14,13.03,155.0,1,Prepaid,0
2190,47,16.0,584.0,2,Postpaid,0
2191,29,24.92,425.0,1,Postpaid,0
2192,12,18.24,322.0,1,Prepaid,0
2193,36,13.1,255.0,4,Prepaid,0
2194,59,10.45,426.0,0,Prepaid,1
2195,35,11.0,477.0,2,Prepaid,0
2196,52,5.72,449.0,2,Postpaid,0
2197,12,15.32,172.0,1,Prepaid,0
2198,7,6.93,472.0,0,Prepaid,0
2199,29,10.14,504.0,1,Prepaid,1
2200,11,15.35,348.0,4,Prepaid,0
2201,33,10.81,556.0,0,Postpaid,0
2202,6,9.54,272.0,0,Postpaid,0
2203,47,6.01,594.0,3,Prepaid,0
2204,15,18.03,420.0,1,Prepaid,1
2205,32,7.83,326.0,2,Postpaid,0
2206,51,9.07,352.0,3,Postpaid,0
2207,11,3.04,550.0,2,Prepaid,0
2208,58,11.9,436.0,2,Prepaid,0
2209,23,10.33,497.0,2,Prepaid,0
2210,26,12.91,561.0,4,Postpaid,1
2211,34,6.13,321.0,1,Prepaid,0
2212,46,15.67,419.0,0,Prepaid,0
2213,34,2.8,366.0,3,Prepaid,0
2214,29,11.54,553.0,0,Postpaid,0
2215,4,12.58,343.0,1,Prepaid,0
2216,17,12.29,407.0,3,Postpaid,1
2217,35,12.79,744.0,2,Postpaid,0
2218,13,15.94,593.0,0,Postpaid,0
2219,41,18.62,245.0,0,Postpaid,0
2220,39,11.22,535.0,3,Postpaid,1
2221,15,7.16,503.0,2,Postpaid,1
2222,55,14.8,235.0,4,Postpaid,0
2223,29,10.6,383.0,2,Postpaid,1
2224,29,18.32,258.0,2,Postpaid,0
2225,11,8.99,50.0,1,Postpaid,0
2226,52,7.71,378.0,1,Prepaid,0
2227,32,12.72,324.0,0,Prepaid,0
2228,2,3.3,235.0,1,Prepaid,1
2229,47,9.66,399.0,1,Prepaid,0
2230,14,10.35,82.0,2,Prepaid,0
2231,20,13.1,406.0,1,Prepaid,1
2232,22,7.02,402.0,2,Postpaid,1
2233,11,7.6,502.0,0,Prepaid,0
2234,27,17.78,160.0,2,Postpaid,0
2235,3,11.93,721.0,1,Postpaid,0
2236,17,16.32,663.0,2,Postpaid,0
2237,44,9.29,284.0,0,Postpaid,1
2238,56,11.73,619.0,1,Postpaid,0
2239,28,13.07,529.0,2,Prepaid,1
2240,29,20.74,334.0,4,Prepaid,0
2241,21,10.91,309.0,3,Postpaid,1
2242,47,11.17,320.0,0,Prepaid,0
2243,16,17.49,824.0,2,Postpaid,0
2244,37,10.1,604.0,2,Prepaid,1
2245,59,13.42,370.0,2,Postpaid,0
2246,20,17.05,383.0,1,Postpaid,0
2247,6,9.12,527.0,2,Postpaid,0
2248,19,13.7,521.0,0,Prepaid,1
2249,57,20.73,256.0,3,Postpaid,1
2250,5,16.61,445.0,2,Postpaid,1
2251,3,13.42,317.0,0,Postpaid,0
2252,59,10.88,423.0,1,Postpaid,0
2253,1,8.98,393.0,5,Prepaid,0
2254,58,7.06,553.0,1,Postpaid,1
2255,38,19.55,360.0,1,Prepaid,0
2256,15,18.58,418.0,3,Prepaid,1
2257,34,8.71,118.0,2,Postpaid,0
2258,35,13.69,449.0,3,Postpaid,1
2259,49,12.56,283.0,1,Postpaid,1
2260,25,17.92,172.0,1,Postpaid,1
2261,24,13.91,569.0,1,Postpaid,0
2262,12,11.89,394.0,0,Postpaid,0
2263,18,9.29,88.0,1,Postpaid,1
2264,15,13.7,282.0,2,Postpaid,0
2265,44,10.26,401.0,1,Prepaid,0
2266,16,13.1,405.0,2,Prepaid,1
2267,27,11.62,325.0,1,Prepaid,0
2268,8,10.14,50.0,0,Postpaid,0
2269,46,7.14,317.0,2,Postpaid,0
2270,25,14.57,561.0,1,Postpaid,0
2271,17,12.21,610.0,2,Postpaid,0
2272,29,20.94,309.0,2,Prepaid,0
2273,53,6.84,683.0,0,Postpaid,0
2274,8,15.13,157.0,1,Postpaid,0
2275,15,11.59,278.0,0,Postpaid,0
2276,27,22.5,534.0,3,Postpaid,1
2277,46,14.74,510.0,3,Prepaid,0
2278,50,13.62,399.0,2,Postpaid,1
2279,52,11.6,232.0,2,Postpaid,0
2280,7,8.48,232.0,3,Postpaid,1
2281,3,13.56,291.0,0,Postpaid,0
2282,29,5.09,238.0,1,Prepaid,0
2283,44,5.32,420.0,2,Postpaid,0
2284,53,17.06,386.0,1,Prepaid,0
2285,24,3.19,226.0,2,Prepaid,1
2286,58,10.4,347.0,0,Postpaid,1
2287,3,6.75,50.0,0,Prepaid,0
2288,20,9.99,451.0,1,Postpaid,0
2289,46,12.92,508.0,3,Prepaid,0
2290,15,16.92,263.0,2,Prepaid,0
2291,25,18.09,282.0,0,Postpaid,0
2292,30,7.41,439.0,1,Prepaid,0
2293,14,9.67,416.0,2,Prepaid,0
2294,7,32.26,516.0,1,Prepaid,1
2295,17,10.75,283.0,0,Prepaid,0
2296,44,7.59,301.0,2,Prepaid,0
2297,20,8.42,367.0,2,Prepaid,0
2298,36,10.78,240.0,1,Postpaid,1
2299,9,10.04,364.0,2,Prepaid,1
2300,38,10.83,243.0,3,Prepaid,0
2301,48,11.89,463.0,7,Postpaid,1
2302,57,11.86,260.0,3,Prepaid,0
2303,22,7.22,438.0,1,Postpaid,0
2304,54,13.85,618.0,1,Prepaid,0
2305,53,12.61,464.0,2,Postpaid,0
2306,53,14.48,426.0,1,Prepaid,0
2307,2,3.43,195.0,2,Postpaid,1
2308,24,12.78,608.0,3,Prepaid,0
2309,8,2.07,567.0,1,Postpaid,0
2310,11,11.12,377.0,0,Postpaid,0
2311,13,15.29,342.0,0,Prepaid,1
2312,17,17.23,278.0,0,Prepaid,0
2313,8,13.67,668.0,2,Postpaid,0
2314,21,15.38,518.0,2,Postpaid,1
2315,18,10.5,286.0,2,Postpaid,0
2316,30,9.45,565.0,2,Postpaid,0
2317,18,25.46,601.0,1,Prepaid,0
2318,46,16.14,397.0,1,Postpaid,0
2319,47,6.14,348.0,1,Prepaid,0
2320,31,3.33,251.0,2,Postpaid,0
2321,38,9.67,506.0,0,Postpaid,0
2322,32,17.96,336.0,3,Prepaid,0
2323,11,12.24,330.0,1,Postpaid,0
2324,45,1.0,398.0,3,Postpaid,0
2325,25,11.11,277.0,3,Postpaid,0
2326,33,11.99,629.0,1,Postpaid,0
2327,38,1.0,545.0,1,Postpaid,0
2328,41,12.12,411.0,0,Prepaid,0
2329,8,6.93,272.0,3,Postpaid,0
2330,11,2.82,280.0,2,Postpaid,1
2331,22,20.02,274.0,1,Prepaid,0
2332,51,6.71,215.0,1,Postpaid,0
2333,24,8.66,448.0,0,Prepaid,0
2334,41,8.6,304.0,0,Prepaid,0
2335,17,12.01,295.0,2,Prepaid,1
2336,12,20.83,278.0,1,Prepaid,1
2337,57,6.02,551.0,2,Prepaid,0
2338,46,10.47,286.0,1,Postpaid,1
2339,32,12.6,590.0,2,Postpaid,1
2340,15,7.66,357.0,0,Postpaid,1
2341,16,10.39,213.0,1,Prepaid,1
2342,54,14.97,470.0,0,Postpaid,0
2343,22,8.22,533.0,2,Prepaid,0
2344,28,10.31,271.0,2,Prepaid,0
2345,20,9.84,409.0,2,Prepaid,1
2346,33,11.48,448.0,1,Prepaid,0
2347,10,13.22,414.0,5,Prepaid,1
2348,40,14.93,331.0,2,Postpaid,0
2349,32,21.69,532.0,0,Prepaid,0
2350,50,1.0,362.0,0,Prepaid,0
2351,33,11.16,309.0,1,Postpaid,0
2352,2,5.18,135.0,0,Postpaid,0
2353,33,10.07,137.0,1,Postpaid,1
2354,33,16.4,432.0,2,Postpaid,0
2355,41,17.99,388.0,1,Postpaid,0
2356,13,18.22,533.0,1,Postpaid,0
2357,30,18.18,570.0,1,Postpaid,0
2358,33,11.13,363.0,1,Postpaid,0
2359,13,18.99,542.0,0,Prepaid,1
2360,52,19.98,316.0,1,Prepaid,1
2361,26,12.69,378.0,3,Postpaid,1
2362,22,17.89,373.0,3,Postpaid,0
2363,39,12.21,637.0,1,Prepaid,0
2364,2,19.05,208.0,4,Prepaid,0
2365,38,11.19,409.0,2,Postpaid,0
2366,39,8.95,296.0,1,Postpaid,1
2367,26,6.4,355.0,1,Postpaid,1
2368,46,11.13,349.0,0,Postpaid,1
2369,58,12.42,411.0,1,Prepaid,0
2370,50,7.27,602.0,2,Prepaid,1
2371,15,10.75,685.0,3,Prepaid,0
2372,34,9.37,498.0,2,Postpaid,0
2373,42,6.62,253.0,2,Prepaid,1
2374,55,17.18,374.0,1,Prepaid,0
2375,44,18.06,439.0,2,Prepaid,0
2376,49,17.16,339.0,1,Prepaid,0
2377,40,11.58,358.0,3,Prepaid,1
2378,11,11.89,389.0,0,Postpaid,0
2379,3,6.68,516.0,2,Postpaid,0
2380,59,14.07,480.0,2,Postpaid,1
2381,6,12.85,308.0,0,Prepaid,1
2382,9,26.22,489.0,1,Postpaid,1
2383,6,17.44,659.0,2,Postpaid,1
2384,9,13.58,173.0,5,Postpaid,1
2385,39,11.79,334.0,1,Prepaid,0
2386,31,17.01,323.0,1,Postpaid,0
2387,32,7.42,412.0,0,Postpaid,0
2388,41,17.7,126.0,0,Prepaid,0
2389,50,6.56,604.0,0,Prepaid,0
2390,12,9.19,407.0,2,Prepaid,0
2391,8,2.81,445.0,1,Prepaid,0
2392,8,15.07,427.0,1,Prepaid,0
2393,50,13.25,323.0,0,Prepaid,0
2394,28,9.19,505.0,0,Prepaid,0
2395,20,7.35,401.0,1,Postpaid,0
2396,47,18.89,87.0,5,Postpaid,0
2397,59,11.33,384.0,0,Prepaid,0
2398,7,8.16,358.0,2,Prepaid,1
2399,11,21.61,505.0,3,Postpaid,1
2400,20,8.71,805.0,2,Postpaid,0
2401,16,17.69,457.0,0,Postpaid,0
2402,4,6.25,718.0,3,Postpaid,1
2403,6,10.23,297.0,3,Postpaid,0
2404,58,14.51,307.0,2,Postpaid,1
2405,22,11.71,363.0,3,Postpaid,1
2406,26,13.22,464.0,3,Postpaid,0
2407,3,9.31,304.0,1,Postpaid,1
2408,41,4.01,158.0,2,Postpaid,1
2409,42,19.33,403.0,2,Postpaid,1
2410,14,9.61,229.0,0,Postpaid,1
2411,11,13.45,567.0,2,Postpaid,0
2412,18,15.51,497.0,4,Postpaid,0
2413,54,13.54,286.0,3,Prepaid,0
2414,12,8.46,468.0,3,Postpaid,0
2415,23,17.8,318.0,1,Postpaid,0
2416,12,14.57,392.0,2,Prepaid,1
2417,13,12.99,394.0,0,Prepaid,0
2418,25,12.88,350.0,2,Prepaid,0
2419,45,20.41,525.0,4,Postpaid,0
2420,51,8.35,232.0,0,Postpaid,0
2421,58,14.08,481.0,4,Prepaid,1
2422,19,9.36,446.0,3,Postpaid,0
2423,55,2.32,189.0,1,Postpaid,0
2424,46,2.19,281.0,1,Prepaid,0
2425,36,6.93,236.0,2,Prepaid,0
2426,45,8.71,345.0,2,Postpaid,0
2427,8,22.86,407.0,1,Postpaid,0
2428,29,15.49,261.0,2,Prepaid,1
2429,55,15.94,545.0,2,Postpaid,0
2430,53,8.81,559.0,2,Postpaid,1
2431,55,12.31,585.0,0,Prepaid,0
2432,32,23.53,50.0,2,Postpaid,0
2433,51,5.93,692.0,3,Postpaid,0
2434,44,14.28,425.0,4,Postpaid,0
2435,18,20.06,407.0,0,Prepaid,0
2436,6,16.83,385.0,2,Postpaid,1
2437,18,21.01,202.0,4,Prepaid,0
2438,19,13.06,454.0,0,Prepaid,0
2439,22,15.02,642.0,4,Prepaid,0
2440,37,12.55,423.0,1,Prepaid,1
2441,32,14.67,233.0,1,Postpaid,0
2442,56,7.42,171.0,1,Prepaid,0
2443,41,15.96,356.0,4,Postpaid,0
2444,59,13.47,288.0,0,Postpaid,1
2445,3,12.31,505.0,2,Postpaid,0
2446,28,20.73,606.0,0,Prepaid,0
2447,10,10.67,470.0,1,Postpaid,0
2448,51,18.04,387.0,3,Postpaid,1
2449,35,18.54,380.0,0,Prepaid,0
2450,29,16.28,411.0,3,Prepaid,0
2451,54,7.17,226.0,2,Postpaid,0
2452,15,13.8,490.0,1,Postpaid,1
2453,33,21.79,238.0,1,Postpaid,0
2454,7,2.91,567.0,0,Prepaid,0
2455,12,11.06,346.0,1,Postpaid,0
2456,49,17.81,525.0,1,Prepaid,1
2457,30,11.42,179.0,0,Prepaid,0
2458,21,16.05,524.0,0,Postpaid,0
2459,31,19.05,604.0,0,Prepaid,0
2460,58,13.16,208.0,1,Prepaid,0
2461,24,14.54,383.0,1,Postpaid,1
2462,20,12.46,450.0,1,Prepaid,0
2463,37,13.49,458.0,3,Postpaid,0
2464,4,22.51,349.0,2,Postpaid,0
2465,28,11.68,323.0,2,Prepaid,0
2466,44,10.23,438.0,5,Postpaid,0
2467,20,17.21,453.0,1,Postpaid,0
2468,24,7.79,306.0,1,Postpaid,0
2469,50,8.93,276.0,0,Prepaid,0
2470,49,8.96,582.0,2,Postpaid,1
2471,51,10.72,416.0,1,Postpaid,0
2472,32,10.94,59.0,1,Postpaid,0
2473,41,15.5,583.0,2,Postpaid,1
2474,36,10.29,310.0,2,Postpaid,0
2475,58,15.7,410.0,2,Postpaid,0
2476,53,16.32,456.0,1,Postpaid,0
2477,34,8.73,177.0,1,Prepaid,0
2478,36,16.21,357.0,1,Postpaid,0
2479,2,16.67,598.0,3,Prepaid,1
2480,15,3.2,563.0,3,Postpaid,0
2481,34,13.47,356.0,3,Postpaid,1
2482,36,9.47,507.0,2,Prepaid,0
2483,6,18.52,527.0,0,Prepaid,0
2484,39,9.42,519.0,4,Postpaid,1
2485,42,5.3,228.0,2,Postpaid,1
2486,51,11.85,646.0,2,Postpaid,0
2487,51,7.52,330.0,3,Postpaid,0
2488,58,16.25,416.0,2,Prepaid,0
2489,54,7.96,347.0,4,Postpaid,1
2490,12,11.91,434.0,2,Prepaid,1
2491,3,19.73,270.0,5,Prepaid,1
2492,45,17.49,366.0,3,Prepaid,0
2493,18,14.39,427.0,2,Postpaid,1
2494,40,11.36,584.0,0,Postpaid,0
2495,21,13.91,566.0,1,Prepaid,0
2496,15,15.44,573.0,1,Postpaid,0
2497,33,7.07,530.0,1,Postpaid,0
2498,35,16.26,677.0,1,Postpaid,0
2499,26,6.49,356.0,4,Postpaid,0
2500,8,14.86,376.0,1,Postpaid,1
2501,36,6.47,370.0,2,Postpaid,0
2502,48,21.81,391.0,0,Postpaid,0
2503,30,15.82,185.0,3,Prepaid,0
2504,23,4.22,440.0,2,Postpaid,0
2505,42,12.0,474.0,1,Prepaid,1
2506,44,9.39,361.0,1,Postpaid,0
2507,14,8.8,136.0,2,Postpaid,0
2508,14,12.74,403.0,1,Prepaid,0
2509,2,7.36,206.0,1,Postpaid,0
2510,55,15.81,464.0,2,Prepaid,0
2511,37,15.52,418.0,1,Postpaid,0
2512,5,13.76,433.0,1,Postpaid,0
2513,38,11.9,241.0,1,Prepaid,0
2514,45,15.3,589.0,1,Prepaid,0
2515,41,15.96,426.0,2,Prepaid,0
2516,54,14.27,263.0,2,Postpaid,0
2517,47,5.44,487.0,1,Postpaid,0
2518,14,8.06,415.0,2,Prepaid,0
2519,56,10.66,676.0,4,Prepaid,1
2520,39,4.62,317.0,1,Postpaid,0
2521,25,13.12,213.0,4,Postpaid,0
2522,20,19.06,443.0,0,Postpaid,0
2523,2,18.26,552.0,2,Postpaid,0
2524,39,15.7,748.0,1,Prepaid,0
2525,6,15.64,913.0,1,Postpaid,0
2526,17,23.08,167.0,1,Prepaid,0
2527,59,16.22,380.0,2,Prepaid,1
2528,25,16.63,213.0,0,Prepaid,0
2529,57,4.81,363.0,2,Postpaid,0
2530,28,18.66,772.0,3,Prepaid,0
2531,2,13.99,277.0,1,Postpaid,1
2532,35,11.6,397.0,1,Postpaid,0
2533,37,10.36,313.0,1,Postpaid,0
2534,5,9.26,250.0,3,Postpaid,0
2535,1,18.28,669.0,1,Prepaid,0
2536,40,11.86,169.0,3,Postpaid,1
2537,12,9.44,388.0,2,Prepaid,1
2538,56,8.14,413.0,1,Prepaid,1
2539,36,12.85,395.0,1,Postpaid,0
2540,45,10.2,353.0,2,Postpaid,0
2541,23,9.06,642.0,1,Postpaid,0
2542,47,5.09,83.0,0,Prepaid,0
2543,31,16.8,465.0,1,Prepaid,0
2544,11,11.31,472.0,1,Prepaid,1
2545,10,6.57,443.0,1,Postpaid,0
2546,3,10.64,275.0,0,Prepaid,0
2547,54,14.75,581.0,2,Prepaid,0
2548,14,12.14,573.0,1,Prepaid,1
2549,16,12.95,270.0,2,Postpaid,0
2550,10,12.21,220.0,3,Postpaid,1
2551,29,5.62,191.0,2,Postpaid,0
2552,10,16.74,434.0,0,Postpaid,0
2553,12,3.46,407.0,2,Prepaid,0
2554,30,14.31,346.0,0,Prepaid,1
2555,41,15.08,712.0,1,Prepaid,0
2556,1,10.9,331.0,2,Postpaid,0
2557,5,13.77,428.0,1,Postpaid,0
2558,20,10.61,371.0,4,Postpaid,0
2559,8,13.83,694.0,0,Postpaid,0
2560,43,16.96,102.0,1,Prepaid,0
2561,12,8.04,354.0,1,Postpaid,1
2562,1,15.37,492.0,0,Postpaid,1
2563,57,20.46,367.0,0,Prepaid,0
2564,54,13.32,204.0,1,Postpaid,0
2565,20,9.48,426.0,0,Postpaid,0
2566,28,23.32,157.0,0,Postpaid,0
2567,57,12.44,501.0,1,Prepaid,0
2568,43,13.16,338.0,3,Prepaid,1
2569,37,13.26,313.0,1,Prepaid,0
2570,47,14.24,557.0,0,Prepaid,0
2571,37,10.31,250.0,2,Postpaid,0
2572,12,12.95,169.0,1,Postpaid,0
2573,37,16.76,263.0,2,Postpaid,1
2574,49,10.13,707.0,0,Prepaid,0
2575,49,9.9,249.0,1,Prepaid,0
2576,56,10.54,455.0,3,Postpaid,0
2577,44,6.51,527.0,1,Postpaid,1
2578,56,8.59,259.0,3,Prepaid,1
2579,28,8.38,259.0,0,Postpaid,0
2580,47,12.0,427.0,2,Prepaid,0
2581,15,16.18,434.0,0,Postpaid,1
2582,6,19.27,602.0,0,Prepaid,0
2583,44,12.29,285.0,1,Postpaid,0
2584,59,14.28,343.0,3,Prepaid,0
2585,20,13.22,826.0,1,Postpaid,0
2586,50,1.53,131.0,0,Prepaid,0
2587,14,6.26,100.0,1,Postpaid,1
2588,2,15.81,193.0,4,Postpaid,1
2589,9,16.29,565.0,2,Postpaid,1
2590,37,16.18,334.0,4,Prepaid,1
2591,20,11.11,334.0,1,Postpaid,0
2592,26,2.03,255.0,1,Prepaid,0
2593,29,6.86,538.0,1,Prepaid,0
2594,1,7.62,195.0,4,Postpaid,1
2595,55,15.14,313.0,2,Prepaid,0
2596,35,10.21,261.0,3,Postpaid,0
2597,6,20.45,50.0,3,Postpaid,0
2598,37,19.34,328.0,0,Postpaid,1
2599,53,20.37,391.0,0,Prepaid,1
2600,59,7.42,284.0,0,Prepaid,0
2601,5,14.45,360.0,0,Postpaid,0
2602,33,9.61,364.0,0,Prepaid,0
2603,49,13.64,380.0,2,Postpaid,0
2604,51,7.97,242.0,1,Prepaid,0
2605,14,18.13,233.0,0,Prepaid,0
2606,12,8.07,407.0,2,Postpaid,0
2607,42,2.26,179.0,2,Postpaid,0
2608,20,22.17,368.0,2,Prepaid,1
2609,53,14.21,645.0,0,Prepaid,0
2610,50,6.65,394.0,2,Postpaid,0
2611,24,11.19,126.0,2,Prepaid,1
2612,59,9.12,427.0,0,Prepaid,0
2613,43,12.03,523.0,1,Prepaid,0
2614,34,16.01,281.0,0,Postpaid,0
2615,25,15.23,355.0,0,Postpaid,1
2616,50,13.27,268.0,1,Postpaid,0
2617,29,12.03,331.0,0,Prepaid,1
2618,57,17.39,300.0,4,Prepaid,0
2619,39,2.37,465.0,2,Postpaid,1
2620,31,8.26,649.0,0,Prepaid,0
2621,56,7.11,409.0,1,Prepaid,0
2622,47,17.03,169.0,2,Postpaid,1
2623,43,8.3,779.0,4,Prepaid,1
2624,50,5.57,487.0,2,Postpaid,1
2625,23,14.75,518.0,2,Postpaid,0
2626,44,7.46,390.0,0,Postpaid,0
2627,38,10.25,435.0,2,Prepaid,1
2628,20,23.91,349.0,2,Postpaid,0
2629,23,15.94,536.0,2,Postpaid,1
2630,45,10.94,328.0,0,Postpaid,0
2631,52,11.39,473.0,2,Postpaid,0
2632,16,16.54,545.0,2,Postpaid,0
2633,50,15.31,587.0,1,Postpaid,0
2634,42,12.38,555.0,0,Prepaid,0
2635,55,12.52,246.0,1,Postpaid,0
2636,8,4.6,636.0,1,Postpaid,0
2637,50,3.55,500.0,1,Postpaid,0
2638,21,11.12,446.0,1,Prepaid,0
2639,1,8.83,463.0,1,Postpaid,1
2640,55,14.93,376.0,2,Prepaid,0
2641,8,12.99,330.0,2,Postpaid,1
2642,29,8.14,345.0,3,Postpaid,0
2643,32,12.82,593.0,0,Prepaid,0
2644,38,9.91,412.0,1,Postpaid,0
2645,5,22.33,442.0,1,Prepaid,0
2646,47,13.93,409.0,2,Prepaid,1
2647,22,4.2,300.0,1,Prepaid,1
2648,47,21.1,78.0,1,Prepaid,0
2649,34,8.83,515.0,2,Prepaid,1
2650,1,7.13,499.0,1,Prepaid,0
2651,55,22.72,398.0,1,Postpaid,1
2652,55,13.73,236.0,2,Prepaid,0
2653,26,15.5,673.0,1,Postpaid,0
2654,43,15.67,349.0,2,Postpaid,0
2655,10,10.97,437.0,4,Postpaid,1
2656,30,9.14,295.0,1,Postpaid,0
2657,50,9.95,198.0,5,Prepaid,0
2658,18,20.04,488.0,2,Prepaid,0
2659,17,13.02,175.0,2,Prepaid,0
2660,26,18.56,434.0,3,Postpaid,1
2661,8,11.62,435.0,0,Prepaid,0
2662,47,8.22,232.0,0,Postpaid,1
2663,40,4.79,206.0,2,Postpaid,1
2664,49,15.24,284.0,1,Postpaid,1
2665,12,20.47,306.0,3,Prepaid,0
2666,27,7.57,171.0,2,Prepaid,0
2667,8,14.57,231.0,0,Prepaid,0
2668,25,5.12,411.0,1,Postpaid,0
2669,46,9.22,698.0,2,Prepaid,1
